descriptive_rank,overfit_config_id,overfit_config_name,model,resolved_model,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
1,ref_20260625_top1_s1_122,20260625_s1_122_no_early_stop_fixed_reference,inceptiontime,inception_time,fixed_reference,fixed_reference,20260625,s1_122,15,0.001,0.005,0.5,0.2,0.9,top50_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5209892361746569,0.026576632763561328,0.4879899880786601,0.5539884842706536,two_sided_student_t_0.95,5,0.5170936751702648,0.02582386146369936,0.4850291160961877,0.549158234244342,two_sided_student_t_0.95,5,0.5670370370370371,0.023181457515979408,0.5382534558135553,0.5958206182605189,two_sided_student_t_0.95,5,0.5576106222219022,0.019812916591889933,0.5330096369903383,0.582211607453466,two_sided_student_t_0.95,5,0.6231481481481481,0.013733700902029024,0.606095506176,0.6402007901202962,two_sided_student_t_0.95,5,0.6146290038463952,0.00465325278315633,0.6088512273910085,0.6204067803017819,two_sided_student_t_0.95,5,433.6017176853493,0.405805964206032,433.09784302933826,434.1055923413603,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
2,ref_20260625_top2_s1_102,20260625_s1_102_no_early_stop_fixed_reference,inceptiontime,inception_time,fixed_reference,fixed_reference,20260625,s1_102,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5171808548801391,0.02569068300151111,0.4852816587078973,0.5490800510523809,two_sided_student_t_0.95,5,0.5138729593179262,0.026044179108164107,0.48153483975654815,0.5462110788793042,two_sided_student_t_0.95,5,0.5683333333333334,0.026347433324677993,0.5356186739290065,0.6010479927376602,two_sided_student_t_0.95,5,0.5593158730190362,0.029781700872760473,0.5223370072400558,0.5962947387980165,two_sided_student_t_0.95,5,0.6175925925925926,0.03098740839015095,0.5791166431969048,0.6560685419882804,two_sided_student_t_0.95,5,0.6080746539322391,0.03268282829379114,0.5674935626803632,0.6486557451841151,two_sided_student_t_0.95,5,433.0451941174921,0.4269864844262301,432.51502037206046,433.5753678629237,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
3,gen_212,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplernone_wpsall_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5090508896444725,0.03481951605421695,0.4658167501250733,0.5522850291638718,two_sided_student_t_0.95,5,0.49987249927135713,0.03977871598104749,0.45048069974291766,0.5492642987997967,two_sided_student_t_0.95,5,0.5414814814814816,0.036952449703567015,0.495598955039127,0.5873640079238361,two_sided_student_t_0.95,5,0.530484725418048,0.03902240938168091,0.48203200456564593,0.5789374462704501,two_sided_student_t_0.95,5,0.5814814814814815,0.05570966280181975,0.5123087988283903,0.6506541641345727,two_sided_student_t_0.95,5,0.5702389702847369,0.060103232999414447,0.49561094969371144,0.6448669908757624,two_sided_student_t_0.95,5,94.57035294836388,0.21274148362918874,94.30619950721706,94.8345063895107,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
4,gen_080,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.48591438109772145,0.024509069321495946,0.45548235209173954,0.5163464101037034,two_sided_student_t_0.95,5,0.48052995389804065,0.020292060749097375,0.45533403261652267,0.5057258751795586,two_sided_student_t_0.95,5,0.5207407407407407,0.043264625808677556,0.4670206124783483,0.5744608690031332,two_sided_student_t_0.95,5,0.5133262259028847,0.04045954245090009,0.4630890686578051,0.5635633831479643,two_sided_student_t_0.95,5,0.5805555555555555,0.03712374110505456,0.5344603427467719,0.6266507683643391,two_sided_student_t_0.95,5,0.5693044657341333,0.03642717809547873,0.5240741501368205,0.6145347813314461,two_sided_student_t_0.95,5,216.17194794584066,0.2569578776887402,215.8528926000597,216.4910032916216,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
5,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5105698545387928,0.01894874154518994,0.48704188435086243,0.5340978247267232,two_sided_student_t_0.95,5,0.5032750331461314,0.026608643659634248,0.47023603827293065,0.5363140280193321,two_sided_student_t_0.95,5,0.5453703703703704,0.0305274842996936,0.5074654921597102,0.5832752485810306,two_sided_student_t_0.95,5,0.5337657655272039,0.042899459649808014,0.4804990509376421,0.5870324801167657,two_sided_student_t_0.95,5,0.576851851851852,0.05741487406639814,0.5055618697622023,0.6481418339415016,two_sided_student_t_0.95,5,0.5603147832559597,0.07356412762230866,0.46897285442807185,0.6516567120838477,two_sided_student_t_0.95,5,371.34983937921936,0.0910619367005478,371.23677105081157,371.46290770762715,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
6,gen_066,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps50pct_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.519591001834892,0.03590790500686678,0.4750054489369448,0.5641765547328393,two_sided_student_t_0.95,5,0.511842276916487,0.04307759882876502,0.4583543733217447,0.5653301805112292,two_sided_student_t_0.95,5,0.5501851851851851,0.04938059409021253,0.4888710792934545,0.6114992910769157,two_sided_student_t_0.95,5,0.5384678519658951,0.061875183454711935,0.4616396642879259,0.6152960396438643,two_sided_student_t_0.95,5,0.5768518518518518,0.08890817691968746,0.4664577694247449,0.6872459342789587,two_sided_student_t_0.95,5,0.5606342332878878,0.11428317871326962,0.4187329246793338,0.7025355418964416,two_sided_student_t_0.95,5,367.0191007771529,0.35973146356006,366.57243516982925,367.4657663844766,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
7,gen_074,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplersubject_balanced_wps50pct_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.48946724391576096,0.04654931406662011,0.4316686364981586,0.5472658513333634,two_sided_student_t_0.95,5,0.47917271269193085,0.04639176661574786,0.42156972627208533,0.5367756991117764,two_sided_student_t_0.95,5,0.5368518518518519,0.06442807902037082,0.4568538256588301,0.6168498780448738,two_sided_student_t_0.95,5,0.522754440023484,0.06781708151738769,0.4385484114400937,0.6069604686068744,two_sided_student_t_0.95,5,0.5759259259259258,0.10595683957089251,0.4443631328672964,0.7074887189845553,two_sided_student_t_0.95,5,0.5584704512320611,0.11145232281477607,0.42008411447676935,0.6968567879873528,two_sided_student_t_0.95,5,186.30615471778438,0.06600637528495341,186.22419697794112,186.38811245762764,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
8,gen_136,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.48240123548799724,0.041181377900388616,0.4312678011526605,0.533534669823334,two_sided_student_t_0.95,5,0.47444489343404345,0.04150192121997618,0.42291345199891006,0.5259763348691768,two_sided_student_t_0.95,5,0.5188888888888888,0.06348368551426913,0.4400634821125309,0.5977142956652468,two_sided_student_t_0.95,5,0.5113424665808678,0.06549343194842439,0.43002163001170085,0.5926633031500347,two_sided_student_t_0.95,5,0.5666666666666667,0.0810912372067086,0.4659785968572948,0.6673547364760385,two_sided_student_t_0.95,5,0.5559574136347591,0.0874853633551238,0.4473299875869268,0.6645848396825914,two_sided_student_t_0.95,5,46.72841821503825,0.06936539699322333,46.642289698870655,46.81454673120585,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
9,gen_044,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplernone_wpsall_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5053103269938393,0.04205622146612522,0.45309063089886714,0.5575300230888114,two_sided_student_t_0.95,5,0.497920875160044,0.03548289284971059,0.45386304455643656,0.5419787057636515,two_sided_student_t_0.95,5,0.5457407407407407,0.06939380869984772,0.4595769467799005,0.631904534701581,two_sided_student_t_0.95,5,0.536652976553358,0.06567714187077134,0.45510403398750005,0.6182019191192158,two_sided_student_t_0.95,5,0.5666666666666667,0.07737162472610487,0.47059710576172986,0.6627362275716034,two_sided_student_t_0.95,5,0.5549254899241439,0.07054952245277325,0.46732668780406705,0.6425242920442208,two_sided_student_t_0.95,5,208.95812881859018,0.28580918842540637,208.60324983896652,209.31300779821385,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
10,gen_093,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps50pct_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5179694027939061,0.05684599206575092,0.44738578100368626,0.588553024584126,two_sided_student_t_0.95,5,0.49968003774216785,0.06102502932857273,0.4239074558355501,0.5754526196487856,two_sided_student_t_0.95,5,0.5496296296296296,0.07694271736707704,0.4540926275509623,0.6451666317082968,two_sided_student_t_0.95,5,0.526476764990428,0.08646215372723999,0.4191198215001545,0.6338337084807014,two_sided_student_t_0.95,5,0.5666666666666667,0.07547858279608431,0.47294762777332655,0.6603857055600068,two_sided_student_t_0.95,5,0.5354932762455982,0.10450803877187433,0.40572940697967846,0.6652571455115179,two_sided_student_t_0.95,5,276.6156888670754,0.11182254189645086,276.47684284261493,276.75453489153585,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
11,gen_164,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.48030025622961003,0.041208914595602414,0.42913263057119677,0.5314678818880233,two_sided_student_t_0.95,5,0.46953221697609565,0.03993790808048516,0.4199427543489859,0.5191216796032053,two_sided_student_t_0.95,5,0.4998148148148148,0.047427838479376115,0.4409253752623502,0.5587042543672794,two_sided_student_t_0.95,5,0.4866460913438321,0.05035289125021719,0.42412471907296795,0.5491674636146961,two_sided_student_t_0.95,5,0.5657407407407408,0.05941458232279849,0.49196779290220793,0.6395136885792736,two_sided_student_t_0.95,5,0.5519782369706989,0.06535126807168103,0.4708339201691293,0.6331225537722686,two_sided_student_t_0.95,5,46.70750894206576,0.061532319857659626,46.63110647577254,46.783911408358975,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
12,gen_121,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps50pct_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4995459035287628,0.018301950355163816,0.47682103067584325,0.5222707763816824,two_sided_student_t_0.95,5,0.4919494278421457,0.008567919554933329,0.48131095059127893,0.5025879050930124,two_sided_student_t_0.95,5,0.5288888888888887,0.027880981122758712,0.49427007839416043,0.5635076993836171,two_sided_student_t_0.95,5,0.516781465473868,0.017844671673180344,0.49462437909751344,0.5389385518502227,two_sided_student_t_0.95,5,0.5648148148148148,0.043182310430966764,0.5111968945934243,0.6184327350362052,two_sided_student_t_0.95,5,0.5562188030482551,0.04122186203816806,0.5050351010165393,0.607402505079971,two_sided_student_t_0.95,5,58.36636384758167,0.1984741303788599,58.119925665315435,58.6128020298479,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
13,ref_20260608_top2_s1_091,20260608_s1_091_no_early_stop_fixed_reference,inceptiontime,inception_time,fixed_reference,fixed_reference,20260608,s1_091,10,0.001,0.0005,0.7,0.1,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5091647649289562,0.02402553287972255,0.4793331257145439,0.5389964041433686,two_sided_student_t_0.95,5,0.49897426221054203,0.02164881067189773,0.47209371339531714,0.5258548110257669,two_sided_student_t_0.95,5,0.5372222222222223,0.014689866611714269,0.5189823437120411,0.5554621007324034,two_sided_student_t_0.95,5,0.5207970096828353,0.010945799123037092,0.5072060049801898,0.5343880143854808,two_sided_student_t_0.95,5,0.5648148148148148,0.05555555555555561,0.4958334815812721,0.6337961480483574,two_sided_student_t_0.95,5,0.5466865481228114,0.05157384505654746,0.4826491614671571,0.6107239347784656,two_sided_student_t_0.95,5,521.4342126327567,25.00170463723256,490.3904960909809,552.4779291745325,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
14,gen_024,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.49796300601630633,0.0518763487201055,0.4335500114522873,0.5623760005803253,two_sided_student_t_0.95,5,0.4888813754475295,0.05224196331614609,0.4240144104023891,0.55374834049267,two_sided_student_t_0.95,5,0.5412962962962963,0.06976039238478386,0.45467732857154197,0.6279152640210506,two_sided_student_t_0.95,5,0.5266918206423173,0.07320869295498694,0.43579122224455635,0.6175924190400783,two_sided_student_t_0.95,5,0.5648148148148147,0.052684290170097445,0.4993986284396841,0.6302310011899452,two_sided_student_t_0.95,5,0.5475522062478584,0.062059401220212806,0.47049528200263724,0.6246091304930795,two_sided_student_t_0.95,5,147.71125598386863,0.09315840440093637,147.59558454699388,147.82692742074337,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
15,gen_094,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps50pct_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5161367758521634,0.036632752575100146,0.4706512058245553,0.5616223458797716,two_sided_student_t_0.95,5,0.5090828534069739,0.04649352329109548,0.4513535193867724,0.5668121874271754,two_sided_student_t_0.95,5,0.5362962962962963,0.0532000649772183,0.47023969091198325,0.6023529016806093,two_sided_student_t_0.95,5,0.5235213767883179,0.06740799437387696,0.4398232969831528,0.607219456593483,two_sided_student_t_0.95,5,0.562962962962963,0.07996001658579459,0.4636794890726058,0.6622464368533202,two_sided_student_t_0.95,5,0.5462729515440513,0.10678909177486447,0.41367678088632415,0.6788691222017784,two_sided_student_t_0.95,5,366.6629512031097,0.24238110668510832,366.361995309094,366.96390709712534,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
16,gen_116,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps50pct_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5089691751214178,0.02662626994027413,0.47590829433012427,0.5420300559127114,two_sided_student_t_0.95,5,0.5046523776638389,0.02556520513719736,0.4729089828382869,0.5363957724893909,two_sided_student_t_0.95,5,0.5414814814814815,0.03951979414095876,0.4924111758802288,0.5905517870827341,two_sided_student_t_0.95,5,0.5337825211264943,0.03882347654991001,0.4855768080093628,0.5819882342436257,two_sided_student_t_0.95,5,0.5629629629629629,0.06871530799474072,0.4776416389004099,0.6482842870255159,two_sided_student_t_0.95,5,0.55839857673191,0.0736011139442624,0.4670107233196261,0.6497864301441938,two_sided_student_t_0.95,5,64.98927926598117,0.1686619011937379,64.77985785540031,65.19870067656203,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
17,gen_065,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps50pct_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5108551464276473,0.048481842217701715,0.4506569883793316,0.5710533044759629,two_sided_student_t_0.95,5,0.5029604518079553,0.04730293624543691,0.4442260988626683,0.5616948047532424,two_sided_student_t_0.95,5,0.5372222222222222,0.07017333526466699,0.4500905181902024,0.6243539262542419,two_sided_student_t_0.95,5,0.5261168835067271,0.06482034800664278,0.4456317910358395,0.6066019759776148,two_sided_student_t_0.95,5,0.5629629629629629,0.0946869616858937,0.44539357153828923,0.6805323543876365,two_sided_student_t_0.95,5,0.552113955950273,0.09459747249021279,0.4346556800381046,0.6695722318624414,two_sided_student_t_0.95,5,276.1084015224129,0.06877101850830636,276.0230110246114,276.19379202021446,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
18,ref_20260608_top3_s1_105,20260608_s1_105_no_early_stop_fixed_reference,inceptiontime,inception_time,fixed_reference,fixed_reference,20260608,s1_105,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5061846074696155,0.032891070513826164,0.4653449493502161,0.5470242655890148,two_sided_student_t_0.95,5,0.5014959322364516,0.03156945724980026,0.4622972737265417,0.5406945907463615,two_sided_student_t_0.95,5,0.5337037037037037,0.05942756769773716,0.4599146323926063,0.607492775014801,two_sided_student_t_0.95,5,0.5259409236394832,0.06084664970432087,0.4503898292903121,0.6014920179886543,two_sided_student_t_0.95,5,0.5601851851851852,0.043058044531801565,0.5067215614569927,0.6136488089133778,two_sided_student_t_0.95,5,0.5510904171881423,0.042706278784863515,0.498063568323724,0.6041172660525607,two_sided_student_t_0.95,5,543.4364161877893,0.43890727934229523,542.8914408204804,543.9813915550982,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
19,gen_001,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplernone_wpsall_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5112614388073403,0.02529230038172463,0.4798568999915975,0.5426659776230832,two_sided_student_t_0.95,5,0.5021659049381556,0.023386082379696815,0.4731282483882586,0.5312035614880526,two_sided_student_t_0.95,5,0.5235185185185185,0.023612018864176982,0.49420032476996173,0.5528367122670752,two_sided_student_t_0.95,5,0.51158276970404,0.02270946398302957,0.4833852458578071,0.539780293550273,two_sided_student_t_0.95,5,0.5592592592592592,0.055110096814640686,0.49083103610699585,0.6276874824115226,two_sided_student_t_0.95,5,0.5486065416065415,0.0535546932301214,0.48210960708785283,0.6151034761252303,two_sided_student_t_0.95,5,274.57955424059185,1.1132952993112915,273.1972155480675,275.9618929331162,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
20,gen_177,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps50pct_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4999161607766397,0.0509645240416354,0.4366353460885507,0.5631969754647287,two_sided_student_t_0.95,5,0.49596783330288324,0.04951890010372307,0.43448199781344155,0.5574536687923249,two_sided_student_t_0.95,5,0.540925925925926,0.06491856775189575,0.4603188775334451,0.621532974318407,two_sided_student_t_0.95,5,0.5361410233106743,0.06486627387822547,0.4555989063384563,0.6166831402828923,two_sided_student_t_0.95,5,0.5583333333333333,0.10615893176208467,0.4265196096765825,0.6901470569900843,two_sided_student_t_0.95,5,0.5521513543598167,0.10838762875621703,0.4175703378825467,0.6867323708370866,two_sided_student_t_0.95,5,83.75326548698358,0.09662428464493064,83.63329059138778,83.87324038257938,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
21,gen_198,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4999221072925345,0.031922754994207825,0.4602847716927472,0.5395594428923218,two_sided_student_t_0.95,5,0.4932835533359766,0.03146406035896512,0.45421576235093936,0.5323513443210138,two_sided_student_t_0.95,5,0.5342592592592593,0.04829482643752852,0.4742933119722807,0.5942252065462379,two_sided_student_t_0.95,5,0.5231401333872194,0.04656119588534015,0.4653267727430792,0.5809534940313597,two_sided_student_t_0.95,5,0.5583333333333333,0.07975872395317785,0.459299797258,0.6573668694086667,two_sided_student_t_0.95,5,0.5456649616368285,0.07469426338806331,0.4529197839155206,0.6384101393581365,two_sided_student_t_0.95,5,168.29436042453162,0.351529660587598,167.8578787006792,168.73084214838403,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
22,gen_108,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4916611890579232,0.027540068936207467,0.45746567695178453,0.5258567011640619,two_sided_student_t_0.95,5,0.48248488808607704,0.022633867685354195,0.4543812294410651,0.510588546731089,two_sided_student_t_0.95,5,0.5175925925925926,0.045346743659206996,0.46128717355518034,0.5738980116300049,two_sided_student_t_0.95,5,0.5034121856505889,0.03427534098664087,0.46085372872131897,0.5459706425798588,two_sided_student_t_0.95,5,0.5574074074074075,0.01781054079784383,0.5352927001101854,0.5795221147046296,two_sided_student_t_0.95,5,0.5438815592806707,0.014011457147660014,0.5264840373780465,0.561279081183295,two_sided_student_t_0.95,5,216.26799279442056,0.2571439521677744,215.948706406658,216.58727918218312,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
23,gen_051,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5064786731252365,0.045153554115527496,0.45041313058904053,0.5625442156614325,two_sided_student_t_0.95,5,0.49959406744553514,0.04998556117448113,0.43752879570516995,0.5616593391859004,two_sided_student_t_0.95,5,0.5398148148148149,0.06480489342054567,0.45934891174709114,0.6202807178825386,two_sided_student_t_0.95,5,0.5304157852680226,0.0682204474270299,0.44570891175652677,0.6151226587795184,two_sided_student_t_0.95,5,0.5564814814814815,0.08651339723554134,0.44906091077180854,0.6639020521911544,two_sided_student_t_0.95,5,0.5449620331359462,0.09649273749976695,0.425150474894359,0.6647735913775333,two_sided_student_t_0.95,5,117.82358821858652,0.12655599210168758,117.6664481994369,117.98072823773614,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
